0.002196,0.002792,0.002120,0.001022,0.002280,0.005775,0.000382,0.009469,0.011142,-0.064481,21.000000
0.000638,-0.001647,0.003316,0.001586,0.002017,0.005050,0.000683,0.009903,0.010938,-0.064462,21.000000
-0.001783,0.003266,-0.006877,-0.000273,-0.010929,-0.023713,0.000208,0.008370,0.007284,-0.053812,18.000000
-0.009274,-0.000973,-0.012897,0.009014,-0.019440,0.007319,0.013346,0.008403,-0.013183,0.009553,20.000000
0.000652,-0.001849,0.002972,0.001847,0.001945,0.005113,0.000505,0.009868,0.011001,-0.064475,21.000000
0.000656,-0.001629,0.003340,0.001561,0.002024,0.005047,0.000628,0.009853,0.011125,-0.064380,21.000000
0.000615,-0.001345,0.003833,0.001195,0.002125,0.004954,0.000950,0.009956,0.010843,-0.064442,21.000000
-0.006955,-0.005508,-0.002289,0.010707,-0.006233,0.035883,0.013909,0.010007,-0.009669,-0.001067,21.000000
0.000887,-0.001567,0.004108,0.000908,0.002294,0.004940,-0.000580,0.008810,0.015609,-0.062417,21.000000
-0.001728,0.003231,-0.006815,-0.000481,-0.011121,-0.023657,0.000388,0.008348,0.007329,-0.053830,21.000000
-0.006922,-0.005693,-0.002611,0.010944,-0.006298,0.035944,0.013675,0.009922,-0.009418,-0.000999,21.000000
0.000623,-0.001445,0.003661,0.001325,0.002089,0.004986,0.000861,0.009938,0.010874,-0.064449,21.000000
0.000652,-0.001849,0.002972,0.001847,0.001945,0.005113,0.000505,0.009868,0.011001,-0.064475,21.000000
0.000652,-0.001849,0.002972,0.001847,0.001945,0.005113,0.000505,0.009868,0.011001,-0.064475,21.000000
0.000652,-0.001849,0.002972,0.001847,0.001945,0.005113,0.000505,0.009868,0.011001,-0.064475,21.000000
0.000638,-0.001647,0.003316,0.001586,0.002017,0.005050,0.000683,0.009903,0.010938,-0.064462,21.000000
0.000608,-0.001244,0.004005,0.001064,0.002161,0.004922,0.001039,0.009974,0.010811,-0.064435,21.000000
0.000630,-0.001546,0.003488,0.001456,0.002053,0.005018,0.000772,0.009921,0.010906,-0.064455,21.000000
-0.002999,0.019903,-0.009509,0.013252,-0.006874,0.043241,0.013791,0.009438,-0.009690,-0.001285,11.000000
0.000645,-0.001748,0.003144,0.001716,0.001981,0.005081,0.000594,0.009886,0.010969,-0.064468,21.000000
0.000652,-0.001849,0.002972,0.001847,0.001945,0.005113,0.000505,0.009868,0.011001,-0.064475,21.000000
-0.001728,0.003231,-0.006815,-0.000481,-0.011121,-0.023657,0.000388,0.008348,0.007329,-0.053830,20.000000
-0.001943,0.052111,-0.020882,0.028770,0.005015,0.047844,0.002456,0.010247,-0.012801,-0.000335,13.000000
-0.001728,0.003231,-0.006815,-0.000481,-0.011121,-0.023657,0.000388,0.008348,0.007329,-0.053830,20.000000
-0.000893,0.002240,-0.001099,-0.000231,-0.015828,-0.019602,-0.009893,-0.064453,-0.011575,-0.060120,21.000000
0.000652,-0.001849,0.002972,0.001847,0.001945,0.005113,0.000505,0.009868,0.011001,-0.064475,21.000000
-0.001728,0.003231,-0.006815,-0.000481,-0.011121,-0.023657,0.000388,0.008348,0.007329,-0.053830,18.000000
-0.009274,-0.000973,-0.012897,0.009014,-0.019440,0.007319,0.013346,0.008403,-0.013183,0.009553,21.000000
-0.006940,-0.005711,-0.002634,0.010969,-0.006306,0.035946,0.013730,0.009972,-0.009606,-0.001080,21.000000
0.002760,0.004873,0.001887,0.001575,0.002365,0.006105,0.000188,0.009448,0.010999,-0.064642,21.000000
0.001338,-0.001923,0.009493,0.001011,-0.002052,0.008473,-0.008089,-0.055880,-0.006366,-0.070104,21.000000
-0.003887,0.004632,-0.009268,0.007722,-0.003549,-0.025890,-0.006735,0.009221,0.005540,-0.053100,18.000000
0.000630,-0.001546,0.003488,0.001456,0.002053,0.005018,0.000772,0.009921,0.010906,-0.064455,21.000000
0.000645,-0.001748,0.003144,0.001716,0.001981,0.005081,0.000594,0.009886,0.010969,-0.064468,21.000000
0.000630,-0.001546,0.003488,0.001456,0.002053,0.005018,0.000772,0.009921,0.010906,-0.064455,21.000000
-0.002017,0.007223,-0.000014,-0.005637,-0.009696,-0.024911,0.003905,0.009040,0.006075,-0.053565,21.000000
0.000638,-0.001647,0.003316,0.001586,0.002017,0.005050,0.000683,0.009903,0.010938,-0.064462,21.000000
0.000791,0.006559,0.024304,-0.009984,0.000715,0.006032,-0.001206,-0.058661,-0.010143,-0.069874,19.000000
-0.001728,0.003231,-0.006815,-0.000481,-0.011121,-0.023657,0.000388,0.008348,0.007329,-0.053830,19.000000
-0.000893,0.002240,-0.001099,-0.000231,-0.015828,-0.019602,-0.009893,-0.064453,-0.011575,-0.060120,21.000000
0.000638,-0.001647,0.003316,0.001586,0.002017,0.005050,0.000683,0.009903,0.010938,-0.064462,21.000000
0.000645,-0.001748,0.003144,0.001716,0.001981,0.005081,0.000594,0.009886,0.010969,-0.064468,21.000000
-0.001728,0.003231,-0.006815,-0.000481,-0.011121,-0.023657,0.000388,0.008348,0.007329,-0.053830,18.000000
-0.009585,0.003322,-0.005586,0.003467,-0.017906,0.005966,0.017129,0.009148,-0.014529,0.009832,17.000000
0.000649,-0.001528,0.003512,0.001431,0.002060,0.005016,0.000717,0.009871,0.011093,-0.064374,21.000000
0.000652,-0.001849,0.002972,0.001847,0.001945,0.005113,0.000505,0.009868,0.011001,-0.064475,21.000000
-0.009296,-0.000669,-0.012379,0.008622,-0.019332,0.007223,0.013615,0.008456,-0.013278,0.009573,19.000000
0.000652,-0.001849,0.002972,0.001847,0.001945,0.005113,0.000505,0.009868,0.011001,-0.064475,21.000000
-0.001728,0.003231,-0.006815,-0.000481,-0.011121,-0.023657,0.000388,0.008348,0.007329,-0.053830,18.000000
0.000623,-0.001445,0.003661,0.001325,0.002089,0.004986,0.000861,0.009938,0.010874,-0.064449,21.000000
0.000638,-0.001647,0.003316,0.001586,0.002017,0.005050,0.000683,0.009903,0.010938,-0.064462,21.000000
-0.003833,0.000092,-0.001764,-0.008461,-0.028590,0.011468,-0.017164,0.017346,-0.025432,0.012947,21.000000
0.000623,-0.001445,0.003661,0.001325,0.002089,0.004986,0.000861,0.009938,0.010874,-0.064449,21.000000
0.001313,0.048091,-0.016446,0.015250,-0.007339,0.051022,0.014092,0.008858,-0.009870,-0.001505,21.000000
0.000996,-0.002127,0.005967,0.001709,-0.000180,0.006888,-0.004055,-0.023728,0.002202,-0.067394,21.000000
0.000638,-0.001647,0.003316,0.001586,0.002017,0.005050,0.000683,0.009903,0.010938,-0.064462,21.000000
-0.006918,-0.006014,-0.003152,0.011361,-0.006414,0.036042,0.013462,0.009919,-0.009510,-0.001100,21.000000
-0.001728,0.003231,-0.006815,-0.000481,-0.011121,-0.023657,0.000388,0.008348,0.007329,-0.053830,18.000000
0.000652,-0.001849,0.002972,0.001847,0.001945,0.005113,0.000505,0.009868,0.011001,-0.064475,21.000000
0.000652,-0.001849,0.002972,0.001847,0.001945,0.005113,0.000505,0.009868,0.011001,-0.064475,19.000000
0.000615,-0.001345,0.003833,0.001195,0.002125,0.004954,0.000950,0.009956,0.010843,-0.064442,21.000000
0.000623,-0.001445,0.003661,0.001325,0.002089,0.004986,0.000861,0.009938,0.010874,-0.064449,21.000000
0.000623,-0.001445,0.003661,0.001325,0.002089,0.004986,0.000861,0.009938,0.010874,-0.064449,21.000000
-0.017128,-0.022767,-0.042250,-0.043960,0.021265,0.017828,-0.011493,-0.067043,-0.007919,-0.072538,21.000000
0.001177,-0.001807,0.004427,0.000772,0.002636,0.004959,-0.002381,0.007711,0.020279,-0.060374,18.000000
-0.000893,0.002240,-0.001099,-0.000231,-0.015828,-0.019602,-0.009893,-0.064453,-0.011575,-0.060120,21.000000
0.000571,-0.000739,0.004864,0.000413,0.002340,0.004763,0.001484,0.010061,0.010652,-0.064402,21.000000
0.000755,-0.001858,0.003221,0.001627,0.002041,0.005082,-0.000038,0.009422,0.012891,-0.063657,21.000000
0.001484,-0.002807,0.008647,0.002065,-0.002783,0.009108,-0.009780,-0.062917,-0.007904,-0.070736,21.000000
0.000652,-0.001849,0.002972,0.001847,0.001945,0.005113,0.000505,0.009868,0.011001,-0.064475,21.000000
0.000652,-0.001849,0.002972,0.001847,0.001945,0.005113,0.000505,0.009868,0.011001,-0.064475,21.000000
0.000623,-0.001445,0.003661,0.001325,0.002089,0.004986,0.000861,0.009938,0.010874,-0.064449,21.000000
0.000638,-0.001647,0.003316,0.001586,0.002017,0.005050,0.000683,0.009903,0.010938,-0.064462,21.000000
-0.005903,-0.005011,-0.001859,0.009996,-0.006000,0.035921,0.010428,0.007180,0.000738,0.003357,14.000000
0.000608,-0.001244,0.004005,0.001064,0.002161,0.004922,0.001039,0.009974,0.010811,-0.064435,21.000000
0.000623,-0.001445,0.003661,0.001325,0.002089,0.004986,0.000861,0.009938,0.010874,-0.064449,21.000000
-0.017049,-0.022683,-0.042020,-0.043751,0.021152,0.017789,-0.011486,-0.067027,-0.007920,-0.072530,21.000000
0.000652,-0.001849,0.002972,0.001847,0.001945,0.005113,0.000505,0.009868,0.011001,-0.064475,21.000000
-0.003833,0.000092,-0.001764,-0.008461,-0.028590,0.011468,-0.017164,0.017346,-0.025432,0.012947,21.000000
0.000593,-0.001042,0.004349,0.000804,0.002232,0.004859,0.001217,0.010009,0.010747,-0.064422,21.000000
-0.001728,0.003231,-0.006815,-0.000481,-0.011121,-0.023657,0.000388,0.008348,0.007329,-0.053830,18.000000
0.000638,-0.001647,0.003316,0.001586,0.002017,0.005050,0.000683,0.009903,0.010938,-0.064462,21.000000
0.000652,-0.001849,0.002972,0.001847,0.001945,0.005113,0.000505,0.009868,0.011001,-0.064475,21.000000
0.000652,-0.001849,0.002972,0.001847,0.001945,0.005113,0.000505,0.009868,0.011001,-0.064475,21.000000
0.000630,-0.001546,0.003488,0.001456,0.002053,0.005018,0.000772,0.009921,0.010906,-0.064455,21.000000
0.000623,-0.001445,0.003661,0.001325,0.002089,0.004986,0.000861,0.009938,0.010874,-0.064449,21.000000
0.000630,-0.001546,0.003488,0.001456,0.002053,0.005018,0.000772,0.009921,0.010906,-0.064455,21.000000
-0.009296,-0.000669,-0.012379,0.008622,-0.019332,0.007223,0.013615,0.008456,-0.013278,0.009573,21.000000
0.000615,-0.001345,0.003833,0.001195,0.002125,0.004954,0.000950,0.009956,0.010843,-0.064442,21.000000
-0.009274,-0.000973,-0.012897,0.009014,-0.019440,0.007319,0.013346,0.008403,-0.013183,0.009553,21.000000
0.000652,-0.001849,0.002972,0.001847,0.001945,0.005113,0.000505,0.009868,0.011001,-0.064475,21.000000
0.000652,-0.001849,0.002972,0.001847,0.001945,0.005113,0.000505,0.009868,0.011001,-0.064475,18.000000
0.000645,-0.001748,0.003144,0.001716,0.001981,0.005081,0.000594,0.009886,0.010969,-0.064468,21.000000
-0.009289,-0.000771,-0.012551,0.008752,-0.019368,0.007255,0.013525,0.008439,-0.013246,0.009567,21.000000
0.002650,-0.001622,0.008420,-0.002255,0.004507,0.004554,-0.010306,0.001847,0.045417,-0.049180,17.000000
-0.003811,-0.000211,-0.002280,-0.008071,-0.028698,0.011563,-0.017431,0.017293,-0.025337,0.012927,21.000000
0.000652,-0.001849,0.002972,0.001847,0.001945,0.005113,0.000505,0.009868,0.011001,-0.064475,21.000000
-0.001728,0.003231,-0.006815,-0.000481,-0.011121,-0.023657,0.000388,0.008348,0.007329,-0.053830,18.000000
-0.003884,0.000795,-0.000567,-0.009370,-0.028340,0.011246,-0.016544,0.017468,-0.025652,0.012992,21.000000
0.000615,-0.001345,0.003833,0.001195,0.002125,0.004954,0.000950,0.009956,0.010843,-0.064442,21.000000
0.000652,-0.001849,0.002972,0.001847,0.001945,0.005113,0.000505,0.009868,0.011001,-0.064475,21.000000
-0.001728,0.003231,-0.006815,-0.000481,-0.011121,-0.023657,0.000388,0.008348,0.007329,-0.053830,21.000000
-0.020791,-0.020922,-0.042489,-0.028946,0.015172,0.042704,0.008646,0.003887,0.002547,0.002650,18.000000
0.000641,-0.001427,0.003684,0.001300,0.002096,0.004984,0.000806,0.009889,0.011061,-0.064367,21.000000
0.000663,-0.001730,0.003168,0.001692,0.001988,0.005079,0.000539,0.009836,0.011157,-0.064387,21.000000
0.000623,-0.001445,0.003661,0.001325,0.002089,0.004986,0.000861,0.009938,0.010874,-0.064449,21.000000
0.000623,-0.001445,0.003661,0.001325,0.002089,0.004986,0.000861,0.009938,0.010874,-0.064449,21.000000
0.000652,-0.001849,0.002972,0.001847,0.001945,0.005113,0.000505,0.009868,0.011001,-0.064475,21.000000
0.000652,-0.001849,0.002972,0.001847,0.001945,0.005113,0.000505,0.009868,0.011001,-0.064475,21.000000
0.000608,-0.001244,0.004005,0.001064,0.002161,0.004922,0.001039,0.009974,0.010811,-0.064435,21.000000
-0.001728,0.003231,-0.006815,-0.000481,-0.011121,-0.023657,0.000388,0.008348,0.007329,-0.053830,18.000000
0.000615,-0.001345,0.003833,0.001195,0.002125,0.004954,0.000950,0.009956,0.010843,-0.064442,21.000000
-0.009274,-0.000973,-0.012897,0.009014,-0.019440,0.007319,0.013346,0.008403,-0.013183,0.009553,20.000000
0.000638,-0.001647,0.003316,0.001586,0.002017,0.005050,0.000683,0.009903,0.010938,-0.064462,21.000000
-0.001728,0.003231,-0.006815,-0.000481,-0.011121,-0.023657,0.000388,0.008348,0.007329,-0.053830,18.000000
-0.000893,0.002240,-0.001099,-0.000231,-0.015828,-0.019602,-0.009893,-0.064453,-0.011575,-0.060120,21.000000
-0.001728,0.003231,-0.006815,-0.000481,-0.011121,-0.023657,0.000388,0.008348,0.007329,-0.053830,21.000000
0.000638,-0.001647,0.003316,0.001586,0.002017,0.005050,0.000683,0.009903,0.010938,-0.064462,21.000000
-0.001728,0.003231,-0.006815,-0.000481,-0.011121,-0.023657,0.000388,0.008348,0.007329,-0.053830,21.000000
0.000623,-0.001445,0.003661,0.001325,0.002089,0.004986,0.000861,0.009938,0.010874,-0.064449,21.000000
-0.001728,0.003231,-0.006815,-0.000481,-0.011121,-0.023657,0.000388,0.008348,0.007329,-0.053830,18.000000
0.000652,-0.001849,0.002972,0.001847,0.001945,0.005113,0.000505,0.009868,0.011001,-0.064475,21.000000
-0.001728,0.003231,-0.006815,-0.000481,-0.011121,-0.023657,0.000388,0.008348,0.007329,-0.053830,18.000000
0.000615,-0.001345,0.003833,0.001195,0.002125,0.004954,0.000950,0.009956,0.010843,-0.064442,21.000000
0.000652,-0.001849,0.002972,0.001847,0.001945,0.005113,0.000505,0.009868,0.011001,-0.064475,21.000000
-0.009274,-0.000973,-0.012897,0.009014,-0.019440,0.007319,0.013346,0.008403,-0.013183,0.009553,18.000000
0.000645,-0.001748,0.003144,0.001716,0.001981,0.005081,0.000594,0.009886,0.010969,-0.064468,21.000000
0.000652,-0.001849,0.002972,0.001847,0.001945,0.005113,0.000505,0.009868,0.011001,-0.064475,21.000000
-0.001728,0.003231,-0.006815,-0.000481,-0.011121,-0.023657,0.000388,0.008348,0.007329,-0.053830,18.000000
0.001389,-0.002628,0.008291,0.001922,-0.002303,0.008695,-0.008711,-0.056003,-0.006144,-0.070150,21.000000
-0.014334,0.002530,-0.018309,0.027981,-0.001582,0.002025,-0.003209,0.010479,-0.017434,0.011258,20.000000
-0.001728,0.003231,-0.006815,-0.000481,-0.011121,-0.023657,0.000388,0.008348,0.007329,-0.053830,18.000000
0.000623,-0.001445,0.003661,0.001325,0.002089,0.004986,0.000861,0.009938,0.010874,-0.064449,21.000000
0.000638,-0.001647,0.003316,0.001586,0.002017,0.005050,0.000683,0.009903,0.010938,-0.064462,21.000000
0.000645,-0.001748,0.003144,0.001716,0.001981,0.005081,0.000594,0.009886,0.010969,-0.064468,20.000000
0.000645,-0.001748,0.003144,0.001716,0.001981,0.005081,0.000594,0.009886,0.010969,-0.064468,21.000000
0.000364,0.002142,0.009768,-0.003307,0.003367,0.003857,0.004020,0.010560,0.009748,-0.064209,20.000000
-0.001728,0.003231,-0.006815,-0.000481,-0.011121,-0.023657,0.000388,0.008348,0.007329,-0.053830,21.000000
0.001581,0.049832,-0.016875,0.015371,-0.007367,0.051501,0.014109,0.008821,-0.009881,-0.001519,21.000000
0.000601,-0.001143,0.004177,0.000934,0.002196,0.004890,0.001128,0.009991,0.010779,-0.064429,21.000000
0.000652,-0.001849,0.002972,0.001847,0.001945,0.005113,0.000505,0.009868,0.011001,-0.064475,21.000000
0.000638,-0.001647,0.003316,0.001586,0.002017,0.005050,0.000683,0.009903,0.010938,-0.064462,21.000000
0.000645,-0.001748,0.003144,0.001716,0.001981,0.005081,0.000594,0.009886,0.010969,-0.064468,21.000000
0.004976,0.008434,0.006966,0.001462,-0.002014,0.010696,-0.010162,-0.063138,-0.007820,-0.070931,21.000000
-0.016553,-0.022158,-0.040575,-0.042441,0.020448,0.017546,-0.011440,-0.066922,-0.007921,-0.072484,21.000000
-0.003722,-0.001424,-0.004348,-0.006502,-0.029131,0.011946,-0.018502,0.017081,-0.024956,0.012848,21.000000
-0.004406,0.004971,-0.009860,0.009697,-0.001724,-0.026426,-0.008452,0.009430,0.005109,-0.052922,20.000000
-0.000893,0.002240,-0.001099,-0.000231,-0.015828,-0.019602,-0.009893,-0.064453,-0.011575,-0.060120,21.000000
0.000652,-0.001849,0.002972,0.001847,0.001945,0.005113,0.000505,0.009868,0.011001,-0.064475,21.000000
-0.009274,-0.000973,-0.012897,0.009014,-0.019440,0.007319,0.013346,0.008403,-0.013183,0.009553,20.000000
0.014208,0.037206,-0.012743,-0.016812,0.008070,0.016185,-0.011967,-0.066424,-0.005646,-0.070826,16.000000
-0.011660,-0.014698,-0.032198,-0.030659,0.019328,0.011020,-0.000415,0.007131,0.010926,-0.065766,21.000000
-0.004033,0.002868,0.002959,-0.012046,-0.027598,0.010594,-0.014718,0.017825,-0.026300,0.013125,21.000000
-0.003862,0.000494,-0.001079,-0.008981,-0.028447,0.011341,-0.016809,0.017416,-0.025558,0.012973,21.000000
-0.001728,0.003231,-0.006815,-0.000481,-0.011121,-0.023657,0.000388,0.008348,0.007329,-0.053830,18.000000
0.000641,-0.001427,0.003684,0.001300,0.002096,0.004984,0.000806,0.009889,0.011061,-0.064367,21.000000
-0.002004,0.003075,-0.007031,-0.000137,-0.011423,-0.022547,0.000857,0.008354,0.006592,-0.051554,17.000000
0.000652,-0.001849,0.002972,0.001847,0.001945,0.005113,0.000505,0.009868,0.011001,-0.064475,21.000000
0.000615,-0.001345,0.003833,0.001195,0.002125,0.004954,0.000950,0.009956,0.010843,-0.064442,21.000000
-0.003898,0.000995,-0.000226,-0.009628,-0.028268,0.011183,-0.016368,0.017502,-0.025715,0.013005,21.000000
0.000638,-0.001647,0.003316,0.001586,0.002017,0.005050,0.000683,0.009903,0.010938,-0.064462,21.000000
0.000652,-0.001849,0.002972,0.001847,0.001945,0.005113,0.000505,0.009868,0.011001,-0.064475,21.000000
0.000638,-0.001647,0.003316,0.001586,0.002017,0.005050,0.000683,0.009903,0.010938,-0.064462,21.000000
0.001484,-0.002807,0.008647,0.002065,-0.002783,0.009108,-0.009780,-0.062917,-0.007904,-0.070736,20.000000
-0.005278,-0.004392,-0.001083,0.009161,-0.005745,0.035843,0.008582,0.005513,0.006945,0.006052,14.000000
0.000652,-0.001849,0.002972,0.001847,0.001945,0.005113,0.000505,0.009868,0.011001,-0.064475,21.000000
-0.001728,0.003231,-0.006815,-0.000481,-0.011121,-0.023657,0.000388,0.008348,0.007329,-0.053830,18.000000
0.000638,-0.001647,0.003316,0.001586,0.002017,0.005050,0.000683,0.009903,0.010938,-0.064462,21.000000
0.000630,-0.001546,0.003488,0.001456,0.002053,0.005018,0.000772,0.009921,0.010906,-0.064455,21.000000
0.000638,-0.001647,0.003316,0.001586,0.002017,0.005050,0.000683,0.009903,0.010938,-0.064462,21.000000
0.000996,-0.002127,0.005967,0.001709,-0.000180,0.006888,-0.004055,-0.023728,0.002202,-0.067394,21.000000
-0.001783,0.003266,-0.006877,-0.000273,-0.010929,-0.023713,0.000208,0.008370,0.007284,-0.053812,18.000000
